reset,address,consumption,gym,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepPredictions.5,multiStepBestPredictions.actual,multiStepBestPredictions.1,multiStepBestPredictions.5,multiStepBestPredictions:multiStep:errorMetric='aae':steps=1:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=5:window=1000:field=consumption,multiStepBestPredictions:multiStep:errorMetric='aae':steps=5:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=1:window=1000:field=consumption
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.0,Balgowlah Platinum,2010-07-11 06:00:00,5.0,{4.70922521154557: 0.052648873860365458	 5.482757149999999: 0.14643093451090206	 24.0: 0.12618657484565171	 17.8: 0.047163201683948705	 21.959: 0.020815796335445232	 42.878989999999995: 0.054250266683323466	 4.919329983360423: 0.41931791873650792	 9.469999999999999: 0.025522473256198254},{4.7131788736365285: 0.23002244359755702	 37.05322609999999: 0.051873922086946835	 4.9704714048006045: 0.22584649382487956	 38.65054060559999: 0.042087424963013438	 43.49916489999999: 0.042079007898895314	 7.8: 0.045275945104042967	 17.8: 0.065524244022919176	 22.428695999999995: 0.042428287085775049},5.0,4.91932998336,4.71317887364,5.7565445372,15.4536697248,9.32450725513,5.82522522523
0,Shop 67 197-215 Condamine Street Balgowlah 2093,6.8,Balgowlah Platinum,2010-07-11 07:00:00,6.8,{4.70922521154557: 0.056485137431407331	 4.913530988352296: 0.46068124672676053	 5.482757149999999: 0.16715509448699989	 24.0: 0.044630221172169707	 17.8: 0.054632152706273966	 22.428695999999995: 0.021262433386936886	 21.959: 0.024069958140841168	 42.878989999999995: 0.061340380690473269},{4.9704714048006045: 0.018648985909026011	 38.65054060559999: 0.038782639481433567	 4.70922521154557: 0.061108504495229844	 43.49916489999999: 0.020440116909872259	 47.35999999999999: 0.038771839436393424	 5.482757149999999: 0.62476958197343646	 37.05322609999999: 0.034131104155512904	 42.878989999999995: 0.069833483529421037},6.8,4.91353098835,5.48275715,5.73918993843,15.3922374429,9.28794440396,5.80717488789
0,Shop 67 197-215 Condamine Street Balgowlah 2093,31.5,Balgowlah Platinum,2010-07-11 08:00:00,31.5,{12.77: 0.025614068823114722	 4.70922521154557: 0.066698156506960621	 5.482757149999999: 0.15663154914170752	 21.959: 0.030114577194121452	 17.8: 0.036295527405639481	 4.939471691846607: 0.49366971346722399	 24.0: 0.026226265717138507	 42.878989999999995: 0.060921262468582635},{38.65054060559999: 0.03701014952585404	 4.70922521154557: 0.14008214504565364	 47.35999999999999: 0.034897321153010766	 5.482757149999999: 0.064288738500248646	 37.05322609999999: 0.045400427784102908	 24.0: 0.027527741209889087	 42.878989999999995: 0.088731475321263339	 4.919329983360423: 0.32784707383474482},31.5,4.93947169185,4.91932998336,5.83214234186,15.3668181818,9.3665477022,5.89151785714
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.4,Balgowlah Platinum,2010-07-11 09:00:00,39.4,{48.699999999999996: 0.069697492838520836	 11.639: 0.048531837715889981	 43.49916489999999: 0.059288615554663589	 47.35999999999999: 0.080381687980656175	 37.05322609999999: 0.098261236680278766	 39.93205416513: 0.056358794035897046	 4.939471691846607: 0.049508711090634969	 50.8: 0.050096706223773504},{17.8: 0.061046153853574182	 38.65054060559999: 0.055195845610186915	 4.70922521154557: 0.1747746791586792	 47.35999999999999: 0.090525568182758392	 37.05322609999999: 0.064778502109262157	 50.8: 0.043774437778961922	 42.878989999999995: 0.046641275721891827	 4.919329983360423: 0.17258145482621512},39.4,37.0532261,4.70922521155,5.81665181545,15.4180995475,9.48113696503,5.90044444444
0,Shop 67 197-215 Condamine Street Balgowlah 2093,45.8,Balgowlah Platinum,2010-07-11 10:00:00,45.8,{44.05959999999999: 0.052734490412089982	 26.1: 0.052867319381997159	 43.49916489999999: 0.11598278423727724	 37.05322609999999: 0.082915348207661152	 39.93205416513: 0.053316712644616147	 46.72: 0.071933750031351509	 42.878989999999995: 0.061860238645833843	 44.111883: 0.051785741055625806},{44.05959999999999: 0.064511818195779114	 38.65054060559999: 0.061645423972581589	 4.70922521154557: 0.17494073458287826	 43.49916489999999: 0.10726929906706235	 7.8: 0.051981962720472258	 37.05322609999999: 0.075344835332766327	 22.428695999999995: 0.051654311478926879	 46.72: 0.065604440415325968},45.8,43.4991649,4.70922521155,5.80109510432,15.5328828829,9.623522721,5.90265486726
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.8,Balgowlah Platinum,2010-07-11 11:00:00,39.8,{38.65054060559999: 0.055392051915312747	 39.19807937899999: 0.11211751685502865	 43.49916489999999: 0.11081241647847738	 47.35999999999999: 0.050215119680521822	 37.05322609999999: 0.12285715416988412	 39.93205416513: 0.047209980726670375	 42.878989999999995: 0.07803456469993654	 40.627179: 0.054799473018315642},{4.913530988352296: 0.10581294703262382	 38.65054060559999: 0.072367978252403375	 4.70922521154557: 0.18751526821884465	 43.49916489999999: 0.060022100684673792	 47.35999999999999: 0.054516328390628338	 7.8: 0.057291227913768158	 37.05322609999999: 0.085778191346844612	 22.428695999999995: 0.06732661801429661},39.8,37.0532261,4.70922521155,5.78763994483,15.6192825112,9.73772564507,5.90308370044
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.8,Balgowlah Platinum,2010-07-11 12:00:00,38.8,{38.65054060559999: 0.08485264789179997	 39.19807937899999: 0.088881139853895813	 40.11011249999999: 0.067331465386995956	 37.05322609999999: 0.10728390953727594	 39.93205416513: 0.05702440851655502	 46.00999999999999: 0.056922743336260337	 40.627179: 0.065861996618286539	 43.49916489999999: 0.065899026191372431},{17.8: 0.052488614894831177	 38.65054060559999: 0.07525959109894563	 4.70922521154557: 0.14257935215763101	 7.8: 0.0526856713190395	 5.482757149999999: 0.052806233765881644	 37.05322609999999: 0.072427377940437174	 22.428695999999995: 0.0562265809393784	 4.939471691846607: 0.20439908353680974},38.8,37.0532261,4.93947169185,5.76991684815,15.6924107143,9.84541672838,5.88157894737
0,Shop 67 197-215 Condamine Street Balgowlah 2093,41.3,Balgowlah Platinum,2010-07-11 13:00:00,41.3,{26.1: 0.054961853079214258	 39.19807937899999: 0.080084804391770778	 43.49916489999999: 0.050942955413746292	 38.15586610049999: 0.094635111589192591	 37.05322609999999: 0.12400459839826591	 46.00999999999999: 0.053404680362812075	 40.627179: 0.057514349864225253	 39.892437915590996: 0.10321598728908006},{37.05322609999999: 0.089627383979673139	 39.11154197: 0.049421202539825695	 38.15586610049999: 0.11997521987870639	 5.482757149999999: 0.12919549116885279	 9.9: 0.050973060701582258	 39.93205416513: 0.049106152298439953	 4.939471691846607: 0.19088007054722403	 44.111883: 0.056477820282319874},41.3,37.0532261,4.93947169185,5.7632655689,15.6662222222,9.96326166874,5.86681222707
0,Shop 67 197-215 Condamine Street Balgowlah 2093,40.6,Balgowlah Platinum,2010-07-11 14:00:00,40.6,{38.69537842391999: 0.097795594671629946	 26.1: 0.049005302711893101	 39.19807937899999: 0.068132100252018282	 43.49916489999999: 0.066321754163161412	 38.15586610049999: 0.046817184426515931	 37.05322609999999: 0.091446054937802362	 46.00999999999999: 0.044486798084410001	 39.892437915590996: 0.22329096090000503},{37.05322609999999: 0.057301801040053037	 43.49916489999999: 0.077855922627683177	 38.15586610049999: 0.073407775934605915	 5.482757149999999: 0.10761735500269982	 9.9: 0.048438231909610038	 39.93205416513: 0.14575837828903798	 4.939471691846607: 0.17340877102842953	 40.11011249999999: 0.047402999453882988},40.6,39.8924379156,4.93947169185,5.7412842494,15.6022123894,10.0769663884,5.84434782609
0,Shop 67 197-215 Condamine Street Balgowlah 2093,40.6,Balgowlah Platinum,2010-07-11 15:00:00,40.6,{40.8290253: 0.08368397955666293	 38.69537842391999: 0.0755831773151181	 39.19807937899999: 0.063366785625903657	 40.11011249999999: 0.10181750211484077	 37.05322609999999: 0.060725805003409204	 42.878989999999995: 0.09846981098667347	 44.111883: 0.113696489900193	 39.892437915590996: 0.06995259629638674},{39.19807937899999: 0.060323538692160547	 40.11011249999999: 0.075266354144852027	 38.15586610049999: 0.087732986946651687	 5.482757149999999: 0.11306628878556864	 37.05322609999999: 0.06082910582784648	 39.93205416513: 0.10493194142460306	 4.939471691846607: 0.14148978720316421	 44.111883: 0.079762755833347007},40.6,44.111883,4.93947169185,5.73163316174,15.5563876652,10.1896693043,5.81904761905
0,Shop 67 197-215 Condamine Street Balgowlah 2093,40.2,Balgowlah Platinum,2010-07-11 16:00:00,40.2,{40.8290253: 0.15069705233816361	 38.69537842391999: 0.073708472634350347	 39.19807937899999: 0.11664112110146987	 37.05322609999999: 0.078965251539266035	 46.00999999999999: 0.039686545323101757	 41.56576999999999: 0.053938342570506684	 40.25707874999999: 0.066022990753992858	 39.892437915590996: 0.071123889105282403},{9.9: 0.059293347014624839	 26.1: 0.057627322350957751	 39.19807937899999: 0.096059207971486538	 5.482757149999999: 0.1210985445670395	 37.05322609999999: 0.043185243824093215	 39.93205416513: 0.054767178847882972	 4.939471691846607: 0.19648886524659478	 44.111883: 0.060292611267303765},40.2,40.8290253,4.93947169185,5.70963916233,15.4899122807,10.2996292122,5.79568965517
0,Shop 67 197-215 Condamine Street Balgowlah 2093,28.0,Balgowlah Platinum,2010-07-11 17:00:00,28.0,{40.8290253: 0.082184532521592565	 38.69537842391999: 0.081444518306301381	 26.1: 0.065375278567235573	 40.35995512499999: 0.12425779670992418	 37.05322609999999: 0.070201512907617059	 39.19807937899999: 0.066462784159515842	 44.111883: 0.046332412648424658	 39.892437915590996: 0.076026363638933434},{9.9: 0.063929321484333002	 26.1: 0.090647378730717737	 39.19807937899999: 0.056850918951283406	 5.482757149999999: 0.12110076960456295	 30.299999999999997: 0.059357092374400039	 4.939471691846607: 0.20648972036454907	 44.111883: 0.048735311014889496	 39.892437915590996: 0.056396755228316872},28.0,40.359955125,4.93947169185,5.73818129093,15.4694323144,10.3553536624,5.82317596567
0,Shop 67 197-215 Condamine Street Balgowlah 2093,9.6,Balgowlah Platinum,2010-07-11 18:00:00,9.6,{12.77: 0.079333688564286853	 11.639: 0.31649001705527829	 39.19807937899999: 0.029217800538808028	 13.639999999999997: 0.10392401019728897	 9.9: 0.25521244761890827	 22.428695999999995: 0.037900220951742107	 4.939471691846607: 0.026160360647721752	 4.70922521154557: 0.026728491322996619},{26.1: 0.063759159669534077	 11.639: 0.10366990927186287	 39.19807937899999: 0.054849555673934479	 5.482757149999999: 0.10366575863641583	 9.9: 0.13022372974824403	 4.939471691846607: 0.17475957918436608	 44.111883: 0.047961595712185667	 39.892437915590996: 0.053361737553619532},9.6,11.639,4.93947169185,5.72237282387,15.54,10.3305935522,5.87692307692
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.2,Balgowlah Platinum,2010-07-11 19:00:00,5.2,{31.5: 0.03887016581703133	 4.70922521154557: 0.082000998064244907	 6.856: 0.032257375796499059	 5.482757149999999: 0.17906292814923463	 17.8: 0.019692958131062394	 22.428695999999995: 0.064232161148906383	 4.939471691846607: 0.44067809607117192	 42.878989999999995: 0.026763756894691307},{40.8290253: 0.054702044561477717	 26.1: 0.039202150875974444	 39.19807937899999: 0.042019348621519043	 5.482757149999999: 0.17887766770634367	 9.9: 0.044272222568930104	 4.939471691846607: 0.32461670730486825	 44.111883: 0.036294618241423736	 39.892437915590996: 0.053230090364779402},5.2,4.93947169185,4.93947169185,5.69913093232,15.625974026,10.2870001962,5.87063829787
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.0,Balgowlah Platinum,2010-07-11 20:00:00,5.0,{31.5: 0.046444276666095928	 4.70922521154557: 0.042349588476498841	 6.856: 0.057041310962973449	 5.482757149999999: 0.22371251309432663	 17.8: 0.044121914687318076	 4.939471691846607: 0.40232064696424302	 24.0: 0.025419331699296378	 42.878989999999995: 0.033528058139994626},{40.8290253: 0.046966769642367463	 26.1: 0.04736520291160437	 39.19807937899999: 0.04095055768011447	 5.482757149999999: 0.19834926347224258	 40.25707874999999: 0.080816883065003967	 4.939471691846607: 0.21867090145417961	 44.111883: 0.044489868739064041	 39.892437915590996: 0.044091885841625267},5.0,4.93947169185,4.93947169185,5.67523854832,15.7120689655,10.242920576,5.84661016949
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.1,Balgowlah Platinum,2010-07-11 21:00:00,5.1,{31.5: 0.044166021201198301	 4.70922521154557: 0.036156432961145193	 6.856: 0.053225964016298893	 5.482757149999999: 0.1617095255762345	 17.8: 0.047368840855162846	 5.017630184292624: 0.48266424339575453	 24.0: 0.025205831640192012	 42.878989999999995: 0.03274267985349489},{40.8290253: 0.051075477241619018	 26.1: 0.045369394586922983	 39.19807937899999: 0.043032423561966328	 4.939471691846607: 0.23749638114327709	 5.482757149999999: 0.12875124661525245	 9.9: 0.04761482940928017	 40.35995512499999: 0.11534621664237195	 39.892437915590996: 0.056901821118369951},5.1,5.01763018429,4.93947169185,5.65163994607,15.79527897,10.1996485061,5.8223628692
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.2,Balgowlah Platinum,2010-07-11 22:00:00,5.2,{31.5: 0.04326197793128659	 4.70922521154557: 0.035454998936077828	 6.856: 0.048091279617465309	 5.482757149999999: 0.11377032446029421	 17.8: 0.049787140479115186	 24.0: 0.019314028614948776	 42.878989999999995: 0.028263712734127373	 5.012341129004836: 0.54575677126848166},{31.5: 0.076372037177725297	 40.8290253: 0.026131827231662543	 4.70922521154557: 0.035566785333417103	 5.482757149999999: 0.15995142797313355	 39.19807937899999: 0.026083587302782936	 22.428695999999995: 0.011460996741450073	 4.939471691846607: 0.58099275415466511	 44.111883: 0.0083869408420798926},5.2,5.012341129,4.93947169185,5.62868204239,15.8252136752,10.1571736335,5.79831932773
0,Shop 67 197-215 Condamine Street Balgowlah 2093,17.9,Balgowlah Platinum,2010-07-11 23:00:00,17.9,{31.5: 0.030551078251542421	 4.70922521154557: 0.036669732936026544	 6.856: 0.041500112819047738	 5.482757149999999: 0.10036571983122493	 13.639999999999997: 0.055863076964452793	 17.8: 0.1138637502508488	 5.038638790303385: 0.44476270279832097	 9.469999999999999: 0.028459534502939053},{37.05322609999999: 0.03212259786689102	 38.69537842391999: 0.066017990478770647	 39.19807937899999: 0.064222354445604549	 13.639999999999997: 0.074517781075916001	 17.8: 0.13003707039630166	 39.98470654091369: 0.037056262479619802	 4.939471691846607: 0.24553943497527192	 4.70922521154557: 0.097031476122882529},17.9,5.0386387903,4.93947169185,5.65894429832,15.7931914894,10.1691028023,5.82719665272
0,Shop 67 197-215 Condamine Street Balgowlah 2093,20.1,Balgowlah Platinum,2010-07-12 00:00:00,20.1,{12.77: 0.06133501340127314	 9.809999999999999: 0.044146339773361506	 4.70922521154557: 0.078253461776963185	 5.087047153212369: 0.23000698706231373	 5.482757149999999: 0.035792953063381892	 13.639999999999997: 0.031892833300906837	 22.428695999999995: 0.24547907234163949	 9.469999999999999: 0.034140121570986268},{38.69537842391999: 0.08038035109419768	 4.70922521154557: 0.13272819816996284	 7.8: 0.053513256245734581	 39.98470654091369: 0.065450310714709872	 22.428695999999995: 0.16036200409442913	 4.939471691846607: 0.10323435661447961	 46.00999999999999: 0.043873611848763205	 9.469999999999999: 0.048497463359085682},20.1,22.428696,22.428696,5.64506826375,15.7894067797,10.1358807396,5.81208333333
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.7,Balgowlah Platinum,2010-07-12 01:00:00,4.7,{12.77: 0.05315706986439727	 44.05959999999999: 0.04679794799767955	 20.599999999999998: 0.049395213640993259	 22.869999999999997: 0.076606160875566195	 4.70922521154557: 0.10438793594007022	 7.8: 0.04742360500249615	 5.087047153212369: 0.064574412019741234	 41.56576999999999: 0.091385347091296629},{38.69537842391999: 0.080137859378185905	 4.70922521154557: 0.18507807072510402	 7.8: 0.088055542508583939	 13.639999999999997: 0.038153315256482322	 39.98470654091369: 0.06169884560830069	 22.428695999999995: 0.069968431896099581	 5.017630184292624: 0.10856581435310457	 46.00999999999999: 0.046062086582018893},4.7,4.70922521155,4.70922521155,5.62168302287,15.7240506329,10.0931522353,5.85186721992
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.8,Balgowlah Platinum,2010-07-12 02:00:00,4.8,{38.69537842391999: 0.025961655641583363	 5.087047153212369: 0.042466200786392259	 22.869999999999997: 0.072812155006994339	 4.70922521154557: 0.4024896431526101	 6.856: 0.031334156191293649	 22.428695999999995: 0.087345805869436494	 21.959: 0.067186191078402693	 10.7: 0.042348063882350948},{38.69537842391999: 0.080106528874048413	 6.0: 0.051485328171371428	 4.70922521154557: 0.22628955940568204	 7.8: 0.045175694566890301	 39.98470654091369: 0.06253455466198761	 22.428695999999995: 0.046672135880526766	 46.00999999999999: 0.04279698919900634	 5.012341129004836: 0.14862815131229656},4.8,4.70922521155,4.70922521155,5.59882803016,15.6592436975,10.0511254393,5.82809917355
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.7,Balgowlah Platinum,2010-07-12 03:00:00,4.7,{38.69537842391999: 0.031399072802223947	 5.087047153212369: 0.085547694184335929	 22.869999999999997: 0.060024129718709171	 4.706457648081899: 0.36218773376676733	 6.856: 0.029031607413478065	 22.428695999999995: 0.1062771924433966	 21.959: 0.060187834399598725	 10.7: 0.040703882818700687},{38.69537842391999: 0.062362724712172524	 4.70922521154557: 0.26532931930842241	 7.8: 0.03281297127794628	 21.959: 0.071762424330191726	 39.98470654091369: 0.057088743547610531	 5.038638790303385: 0.17847566792816941	 46.00999999999999: 0.038700598705319042	 22.428695999999995: 0.030012136889489328},4.7,4.70645764808,4.70922521155,5.57581416028,15.5958158996,10.0091091203,5.80452674897
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.9,Balgowlah Platinum,2010-07-12 04:00:00,4.9,{38.69537842391999: 0.032454917962045027	 22.869999999999997: 0.059351133334520592	 4.706457648081899: 0.34804244456087102	 15.14: 0.028266215721199063	 5.000933007248658: 0.12962311950372135	 22.428695999999995: 0.10923772443882426	 21.959: 0.051108535959698609	 10.7: 0.036744859485590649},{31.5: 0.060140305754660645	 12.77: 0.034311575662182063	 4.70922521154557: 0.21829523069634621	 5.087047153212369: 0.35080636424456113	 17.8: 0.024734906771098793	 39.98470654091369: 0.021423900019009665	 39.19807937899999: 0.071665713088070127	 24.0: 0.03136778296860622},4.9,4.70645764808,5.08704715321,5.55375566926,15.585,9.96818386213,5.78155737705
0,Shop 67 197-215 Condamine Street Balgowlah 2093,19.9,Balgowlah Platinum,2010-07-12 05:00:00,19.9,{4.704520353657329: 0.2359208091313709	 22.869999999999997: 0.13550795284010636	 15.14: 0.034325424939495905	 5.000933007248658: 0.076613622218328181	 22.428695999999995: 0.17513500037838273	 21.959: 0.057818939075462372	 10.7: 0.033134937063867539	 37.089999999999996: 0.042903575601641347},{22.869999999999997: 0.085552342484158689	 4.70922521154557: 0.073296639818461296	 43.49916489999999: 0.049428696584821283	 5.087047153212369: 0.1147556340846646	 40.4842: 0.054137756547305474	 22.428695999999995: 0.14875954367297708	 41.56576999999999: 0.10269705457151353	 44.111883: 0.059787068498481998},19.9,4.70452035366,22.428696,5.59310964468,15.5211618257,9.93731461789,5.81918367347
